trip_id,taxi_id,trip_seconds,trip_miles,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude,pickup_community_area,dropoff_community_area,trip_start_timestamp,zip
f8013feb94f853ca98e1b3cedbf8ce256675ce96,eead1e2c21b26570411277cb384d3d8d072fc6da913b0617c841cfd3f6cdf40c508395c589a56d12afd2ec4002948fdeb56cb029227274b760200d7c0e2dcb1c,1320,17.39,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-03-01,60610
538216a5215deff97dc638303f285435621a68bf,5edf1eaf35b6a28d784ef0bcee132312ebff4aeee7a12ac12f3779f4d0726b772d27f1ca01f2e6c4ace29ae02b49caf23d9c50a3a8321604ec716eb92876161e,910,0.85,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-03-01,60610
e1afcc38889cbd359096aed1bb62ea8036685154,0602c4dcde4b0fa95e24da18797128a90565512392fffdd4884a10eab50d59e27122f19b53c3ee249986f24a28fff31c8cf5785ddda764e236060e63d85e510e,1882,18.53,41.79259236,-87.769615453,41.96581197,-87.655878786,56,3,2023-03-01,60640
c0da8116133d8c5e5e9d7be142b4428eb4e7e704,182738fe701aff980860adbe8c50444f6edfb7adcf06a9b6091a346d05e6b261f681c1c3a230e5ab50a2c5318d8e09179e9b60184890bafaf434dbb3a1d45110,1196,12.26,41.980264315,-87.913624596,41.947791586,-87.683834942,76,5,2023-03-01,60618
6220ea44af7f30c8e452cc9650f782c0efb2dc3a,b4ac2893286a7c3a55df851a3732ea65d7fb82e1da7a19f728a71651761babfd88544152301073319650be263fd4e1aabc072601e6f452daf22ceb764f8d70d5,1893,13.44,41.878865584,-87.625192142,41.983636307,-87.723583185,32,13,2023-03-01,60659
65fd836113097ac732c5e15aaf3c962eb25abbd6,3d77b9fc21a6484a88ca7f79552d5ea5e712563dfa3051170a20ec433a6eb2146859a352e46b9c6da70766f36166a2b7b68422aaaef89b241e500b7e9b206c55,1260,12.4,41.785998518,-87.750934289,41.884987192,-87.620992913,56,32,2023-03-01,60601
9c7edf2d3a69067344272cdacbd349f460c907c3,5dd81b7df64e4ed1b3f0311105ac891506dd7e1f69220cddc0f69cc697ce874214b0e27efffa5b085958a4be2b1865474eff8ef4a5cda3d6b9e044ed62e073c5,1225,17.17,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-03-01,60610
501ea43605945fe4f748cf08428215d8d6c7b24a,62b0e1a76bc5636598048753e90fb399f67233dcee0846754e4f8267852232dd9f45dc81a703f1663bea1879a366c79973f8162ed2616bb976c934e75979c5e6,1437,18.09,41.97907082,-87.903039661,41.884987192,-87.620992913,76,32,2023-03-01,60601
990f033fc8ae54eb94343ebddf023270055759b8,b7f7dbb452c0fb980a0f2050a146147c1006fe5f34e3b0ac6f0b589c697eaf969d9fd384fafacac5ef06cbd330795f0b8a983b65b75eafff16a1a29f55d5eb1f,1399,17.77,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-03-01,60610
e0a7ea2e8c9012a17e7e3fa419ea6a8ea99f57ef,3835dded237bfc6b12d2181ec37148bd8385590f81597f643e6775df78ed87f2624ed43201cf94fdccdad7080da7a78290ff20e3c218834cc073389ebb82fb3c,335,1.24,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-03-01,60610
9df4a00565b979e7d300da572b1b06c559580bcf,617d878f0486c82431cd73a6c1cee0992947dea1140244ca6e4ad1e1e167c0e7f1f8437e3b03c2a0ba0fd5b3f3eed869ee7e1ba9c3e0afe008e819cd4aa477d4,480,1.6,41.878865584,-87.625192142,41.899602111,-87.633308037,32,8,2023-03-01,60610
32657fc207bef80ebfe1c2959c104925b068abe9,78893d83a12762723e5a8ef770b3fb541e9b2cd8d4316d708a441760143a4ef1e313205a8801abec9e7a152b970f673d3f9b990c228de3a6499b933d7e9aedc9,1260,11.4,41.857183858,-87.620334624,41.775928827,-87.666596265,33,67,2023-03-01,60636
46a69ed79cc8226b895ba5f85ef54fb7589c8821,ea9c7f865233f880e5f00abb728092901eeaf52c85a8c1dc97f117e85dd7dfadd30a8d2f6f61d627e780a22bec39d98a24ea56e022d3b6b8501b182a933c9ca7,360,1.5,41.878865584,-87.625192142,41.899602111,-87.633308037,32,8,2023-03-01,60610
a0fbe14a4e851793116861a5337eedcfe5bcd9de,a9263292f54a406cd0fb2bac808b9aaca91f770ad5e0fdb9f4ef446a77fe5b81144b2f88e1190ccf7045dc675362bd31b514fa0c5a5f5f6107bfd78693682805,360,0.9,41.874005383,-87.66351755,41.874005383,-87.66351755,28,28,2023-03-01,60607
164852553d08c73ccdb97679325401cccf60501a,cf278f6c67e799170264672cf78527e136318d96aefd5ffab162492680b651feb5f54fd4e7a4bd924fc2022c08393d8e505a3aa7a2aff639969976a2a3493b92,612,4.26,41.980264315,-87.913624596,41.980264315,-87.913624596,76,76,2023-03-01,60666
9830f97cb52c683c38eb4f4c9173b0ef966eacb8,6c6606251e8d2b1609f34d755bf884c4d972ab44b47bd75faa7e533a102e1cc2eed88f9d8d25cda28aaf89c678a3b2d17640c226cbb20375fd3f79685b719945,688,2.08,41.900069603,-87.720918238,41.901206994,-87.676355989,23,24,2023-03-01,60622
37e87b61d43d57d58f56611591c7f1733d066b0e,f3d8373d8ac31f00090dc02da4f345443ac31b25eb1e527cf56b2bf9bacb51b3db470a5b78dc8dd594aab0b281225f676eb32123902c1bb649578bea96e33e8a,540,2.6,41.79259236,-87.769615453,41.817366208,-87.698860797,56,58,2023-03-01,60632
fecfaeb2101d51d30bce22e30ba9f9cfe44b42c7,141074afe6aae95a4613cde037b5ed73011d4d19017b59d970600d380294700d5ef4a72d0e7b050b68e1138a6e7ab1ebd82768c68b4d18bcb116d3990afecab0,960,12.0,41.79259236,-87.769615453,41.901206994,-87.676355989,56,24,2023-03-01,60622
d40d19f5b4694f6f86d52f13aeccdda3594b09dd,ed17822a864c82f0ac8c3110918dacfa804f66b06d9668289cb6d507d300f79adc991ce01dbfcd09b84b1aba420e74a49c5e30ba1e4d03e5966cdc1a225f7991,983,8.69,41.899602111,-87.633308037,41.9867118,-87.663416405,8,77,2023-03-01,60660
9b934e34b3c5c2b3e4f468255f5d3c1163a984d5,57c40509cae37a0e5e536a657cdb7f8c6824314bc466a78ece1747f86565de8527721e24e67bcb4df69d763ca286b3c227c7993484b6c2c3d16def47a6d4a917,1260,0.0,41.874005383,-87.66351755,41.812948939,-87.617859676,28,38,2023-03-01,60653
c186ff11e378c5bf1c06cf99953eb30468dbd957,8f4cde3f6d55c38289233d1679f415c6442273549398887146c6322c8410b29bb3b72514e950e4f7fd080c47f88a53fa8454f8662ae92f84de30fb3da315fa89,1318,17.02,41.97907082,-87.903039661,41.884987192,-87.620992913,76,32,2023-03-01,60601
45190481b1988dbfb0b5f98488b9c60cbb00258b,3b95cedc13d4a99243e1974616a6a25267c25878336faa586d4372370c847c3618753718dca887e3713efb476a5af11bc5f5a86c9785c9f749ca45f3f8be4764,1500,1.1,41.79259236,-87.769615453,41.96581197,-87.655878786,56,3,2023-03-01,60640
a683eec1f8679550d37a2ee640dcd2db5435cf00,0bea3de3c36237d68b009b24ee3db86c78e9e618a73a3b5776e5f4bba06775f91b3520db910d24b97d577e57c4372f5d9d2eb58d338f3a0add0e37c0f71f6701,1560,14.1,41.79259236,-87.769615453,41.922686284,-87.649488729,56,7,2023-03-01,60614
af712ef8f663dc481628dd7c6c67e80c7c481755,805857b679797dfe185017d79e00742e3f1a6e46f2ad28704990b7d1d810aad48a46873b9960e6188fba588312f0939e46bc31aed2c03dd195c8f164edae3490,1434,15.05,41.980264315,-87.913624596,41.901206994,-87.676355989,76,24,2023-03-01,60622
d8eecbd8f81928748295c529956e34ec1774c064,c8f57a1150c210a9e6b3fcfb24c3d6d0a43d1879b4b9795d12ffb5917f2b77c86a098c8f0a7c2a301ef4ea972985d4e05bd8d52a2f7a1ecca253fb8e81e5755e,0,0.0,41.92276062,-87.699155343,41.92276062,-87.699155343,22,22,2023-03-01,60647
ef181466e2b683d18e4efed50999c26992ad8c44,641c9356c873f4b5fb13d4b2f70d8b4d4b7b2c9805727284f91e0b267d95ef99815b3ecd18ed25b9daedb0ad0ddf0c4173e1d5d0ee99137b184a6f8c062f0b2c,840,3.4,41.953582125,-87.72345239,41.900069603,-87.720918238,16,23,2023-03-01,60651
abfedf4ad72174a5a771275cf61d349b1166daae,5453573a470c75b36d908d4e664de1c937e68aae86c420191a43870a402b62ca9e81867fc2a769011873a9d7df93f43083246b9691db0c27e29126faacb84f19,1547,17.81,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-03-01,60610
9b3f04da1a76c99c6de583bf424f781dd06fd754,07800b5117d6e914644f00471b596f2a38426759f6f64ceb925d0b28a7205750813ad2601a17ace8ae2077f3bc1211c3602be88e9326a6a69ed366724efeb14b,1358,13.62,41.980264315,-87.913624596,41.944226601,-87.655998182,76,6,2023-03-01,60657
51ffa6b1253b4c9049ca0d05890f8dc464519001,da2c3a2246422b03d37cdbe495f15ffebc85f5a69e24ac4c7a73f9a3fdeb9efa8996ceae1d6d04fc9aa616f79f6a86831b647f3d2fdf9e0f282374649a730d07,0,0.0,41.857183858,-87.620334624,41.857183858,-87.620334624,33,33,2023-03-01,60616
daf8208d07b7919bc30ef0de71faa2cecb4f91a5,fbfc2ff558d0fc2dd96362ef65d25e08f00b13bc427645692cc034fb62d0ccf5f19c7187554fdf79c714323023b793de64da10de48051c38528f05ca5fc29e27,960,0.2,41.874005383,-87.66351755,41.839086906,-87.714003807,28,30,2023-02-28,60623
d80b9fe9c136c951a71924fe8e05b4f974b4e835,e64275101114ec6cfacc200c2bab09d7d4e128b5f6fd4cad1db03ff64b96c9bfbcfcf1c77239fd43d897539f8cbfc7e8da784bb7cebe0a7b83bf21233a46fb4b,1205,11.79,41.79259236,-87.769615453,41.689729914,-87.669054403,56,75,2023-02-28,60643
71190ca36ddf3d1db6178296751d10246ab18f85,ce261d848de6da143b8f88782c3e86196ebcbdac96e4d9aff669be33accbbebcc189590e6a9b1ae0f45bb1d83f0ec9557ae26a932266fc7ed972ae25b3692783,1007,7.94,41.79259236,-87.769615453,41.694878966,-87.713192497,56,74,2023-02-28,60655
15225be5e37a81b07fcd4f95a13f0d3829357840,a2f9259e36090590c13ea7f18e6b97ab179190b31f5791970b07a8a291e9a5c4441734d6d166f8749b703fc80294c9ad4b705e844f6234e6fa0be9c78da15f73,681,11.99,41.92276062,-87.699155343,41.980264315,-87.913624596,22,76,2023-02-28,60666
333bf615608248804e833406cd1377f0507c5bc7,2d5970d2ce86bb2ea404275fbdd5fce016b817e71997614162a332641f9f7ab200a73fc14415ef76efa5eaf9877158da4da6f88a4f789c48710c1a23d6774602,739,6.5,41.899602111,-87.633308037,41.878914496,-87.70589713,8,27,2023-02-28,60612
88bb49d7c5ccaaca3e0c553f0a811b37f3f09108,8aa56dbaf30cae892a59e732f54d5eb6694d054fd459e3c90970eb5b25e4e330db2d7bb6b91b8a58eee34cd8994f274327b902ea80871a981fa0d0b9f9b34945,1628,9.7,41.899602111,-87.633308037,42.001571027,-87.695012589,8,2,2023-02-28,60645
3957a77969b1cf94e660ca41288f0fc2e99dcbec,63bd96dd48d993d6de99e296a9c9e425551d2481df12cf5cd29305ffefaf25a4baed5beed0c160f6d19b76d371b7ebbff776f7f5678c24f4ffbc3b987c226145,840,6.1,41.878865584,-87.625192142,41.944226601,-87.655998182,32,6,2023-02-28,60657
7b8e7bee8395b1168e7c746e9af050a8484fc357,ae21d024a249783394ef3fcd91c8abad23fe127549fe964ac600cfa54a91bf42db12d9982b9d4b4b12b8f871e08d44811e99a54675bb1d2806716aaffaba3989,240,0.0,41.899602111,-87.633308037,41.878865584,-87.625192142,8,32,2023-02-28,60604
ff2a91e398c3184e664947f49edf561d2633f162,318f59a208022269c59ac686c84e7dec094381cfb84b0da776bcbc98b0152c3163512f824ba6fa63256bfa0623abf48a1041d90abeba5a174d7d134d52edb8e1,1239,16.71,41.980264315,-87.913624596,41.901206994,-87.676355989,76,24,2023-02-28,60622
68539f61b1270d8b0c0796f2e87003ca7a8f5558,bebdd992c4a9275f26e83e00649616f188674dc151a82f3de5b7e3400179683a3032ae5fa452f9105fd524f0f6d1296efc48081ec13ec25550d810d60865bfee,1738,13.67,41.980264315,-87.913624596,42.001571027,-87.695012589,76,2,2023-02-28,60645
f4badb18e0cf0c28925f61fc0f438ba7bbedfb25,3f46ef398d3308fb9794b8c5de450a88439d16c47b77b79398f0e84b804e7aad4789cb5ee08f74c8b7f89a444653706802a31cfdc8b99d3867a16794641fb759,1238,18.07,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
05634b8ed2f5b1aa26f142354410e39b1b8cb3af,6fe3a00b45ce19e32d13df6abf236857b542db5a6bfed7ae16a090dc02f8d93f269f9b2b0b39e919cfad668d506db73a37f0787b1334b335016ccbd44531f626,493,3.1,41.899602111,-87.633308037,41.944226601,-87.655998182,8,6,2023-02-28,60657
2d28632299f55c89ce3e9eb01bf6dd21be6f61a1,75c241a8b2324240c8056df32672d4fd58a20c9c7c39e7aa2495464ebe46387030a429181a29e4b9868d8bba16fd7d1bb8b3fa0fc522c63298efd8fc01a9eb16,186,0.81,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
cad8908c76ce22aea3edb1a188f26b1ae04323af,ec56c095d0e5b779d527c06e9551ccb27b04c70e1b8d8efb43307687869ce0412747b884e1012be095f35d5a0a8775c852b7bb4a237eb5d76992fea145bb7ff6,1500,16.5,41.79259236,-87.769615453,41.944226601,-87.655998182,56,6,2023-02-28,60657
13eb7578bb57e9f439531ae4e2ad7740963b62fc,ac488e1f03251055f4b4eba3ca51de23709ac4182721e09b9becdc20dfc7057f15d9d39245cc5f6df3e7ae6ac2e14ca55da53fb1bf01022696d2e106b413af57,1294,12.79,41.980264315,-87.913624596,41.947791586,-87.683834942,76,5,2023-02-28,60618
2a376c94793d260c482de660884b8fdef2cd6629,da1ddce066f7f02d7f134cb4b049fa71f94412f4b8e2af057bb32e3bdee7c42bd5cfbe02ba45de8fa62b1eabef705f7958c020a6e7ac6051ee61d88e4cf32779,1267,14.55,41.980264315,-87.913624596,41.92276062,-87.699155343,76,22,2023-02-28,60647
28cbc410f499cc5dbf0919dee4c59dfd588abd1f,80b33c6123e5192e254b219f429bd376d02aad87b9bc2ef89095cd79a668e089e0e203e904e71875f7936c9c1c227213e737b5a666f690a815f88735e42b9691,1468,14.59,41.980264315,-87.913624596,41.944226601,-87.655998182,76,6,2023-02-28,60657
ea69a13246c2b2dc6124628224a47759826f345d,42bfc19863617733aaa5ef96de670e3307690921a42d3df9e13ff7a35fa621088d7656cf297d3bb44306fa4ebc03bc631afc3c050b0562dea4b0b833e85818d2,2757,0.0,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
9f0edecf3e566dc6e33f84c98a4c55c0b6d0d771,279e6ef4129260b19e953938f5ca14fba369cbd6db1f06b0609470a96544c33bb6543e5edfbd300a3e098960531aee298b798c7d7fbbcd2cbdc5a6ec5c8818c4,0,0.0,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
466a25e7a1df28497cdf6143fac22325d4e5e17f,1f041942ef7c61fea34c62c89aea8231e4277ca158d54ef1a738be59f3099e32f7f6626f22cdd82e425bdff13f179feb3f1b12f34b8c1addd999239551c17d2d,2176,10.08,41.899602111,-87.633308037,41.922686284,-87.649488729,8,7,2023-02-28,60614
955dc8a2cac9556ff2f86a15b80f952ea5307df2,ae21d024a249783394ef3fcd91c8abad23fe127549fe964ac600cfa54a91bf42db12d9982b9d4b4b12b8f871e08d44811e99a54675bb1d2806716aaffaba3989,360,0.0,41.878865584,-87.625192142,41.899602111,-87.633308037,32,8,2023-02-28,60610
00f88200d8cf3dfe4c16878da57941622f32a002,294ae9e2f433bb460731f9199b1837de3cf88ad987a42b317534002023a9a4db6589aabb5bd0140538959513966436143f06a32f795c5167ef73c4006d7c7e75,180,0.6,41.890922026,-87.618868355,41.89503345,-87.619710672,8,8,2023-02-28,60611
f7ce94ac686a08423f592bdc527a86e88a644368,1626953f5dfefe1c62e73836adb90d16258a243e46f69e3acce8d7e3ca2c283d3cffefbe5a12f7edc501101d65832fba4c1deb851c52f8652756619c56ad3bcb,1500,13.5,41.980264315,-87.913624596,41.944226601,-87.655998182,76,6,2023-02-28,60657
912ca7086b8154337fd32b3207276fe7d0fea25e,dd2844d5f13c91c2d50ff5092bacd0f339c5b3c17376b56fa06e0acf5a7142a133994bb6aa0c8d7bbf24684cc8ed4d566533121b031f5dd76787b8bb7b1abf01,257,0.82,41.884987192,-87.620992913,41.89503345,-87.619710672,32,8,2023-02-28,60611
9dcdc94feffc6f5f3eb747e566075f088300d1cf,6dbac74c2838addb28d0bf34cf126cf1624cc61180bfb2f89753e3502a23830135b61ebb9ce5902c21cc58a8587ca4f9a369cba30ca46a136813508f1e3cc4c7,1357,16.67,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
9808892caf77cec3054f93ab3a8463deca232d3a,01480513a7f6f4664d6cc4c41ff3043ae6ecbc8cb17404f45de6db711747adf72cf309207bcde58413778d568f67a548640421aedac9a6f961b6919b6e662e8f,471,1.9,41.874005383,-87.66351755,41.899602111,-87.633308037,28,8,2023-02-28,60610
e78b967c5ee53a2d756a338a571fbd106333b9e4,5684532ed1cdd7cdb913cba01dc0667632954842d29a14e448ec6adda0ef87c958edf029db241cedf373bb3c42be9c2aed367a383ef8239d3a8bd9fbc6161ebf,774,6.89,41.980264315,-87.913624596,41.985015101,-87.804532006,76,10,2023-02-28,60631
6244c30a72353edaf0a37036dc8b870280117af9,5cffb97a6fd517bd5bc14f2d55ded4698066eb285e8c0234d27f2539212b3732e8c43290d848a8a381934266de9f681f38cb9c40abd39ce41a45c34321eb9eb8,1093,13.92,41.980264315,-87.913624596,41.922686284,-87.649488729,76,7,2023-02-28,60614
c8a241b7d6d48ae040732401b9f52134ba5ae97f,7e62180fd8402ef87fb6d789a65bd64251e62d34f66b999fecff86ac71e0cf7a1ca1c22093ee3f7de8d521259887fa4c4c46c925b87b6cf12ebe80066d1caa63,780,0.4,41.878865584,-87.625192142,41.808916283,-87.596183344,32,39,2023-02-28,60615
b2e1805e60d1678a4636e775a5096165a235801c,d6ce95b77b84d97b8ef41b3410ede13388e250cba571fb12d0794f97c7f29e4c8acbfb614b0ea69e8352e6aa1cf4a3cd145e30e2855d942ce019f09c7c873db2,1346,17.3,41.980264315,-87.913624596,41.878865584,-87.625192142,76,32,2023-02-28,60604
ac575792fd99801946ab231beef67abb6a049456,9492b268e840fcd19b554ae0d61ab86a48eee56b7fba98ac2bfde913e4b55d9a3f5b283a36acaa3986be9530ae7a1d59d070b6f028f8f79d208aa17a6b898d13,1168,10.26,41.850266366,-87.667569312,42.001571027,-87.695012589,31,2,2023-02-28,60645
405742f99412d5f329ee2bda2aeaf87582837d24,6ef77e0e0e6d4b22a9c6f730b294a0b604c92cd43d557b078731d5b56091941d0a617465ef3c36772e2ac5dc07ba97bef4f7409727fefada4e41b5ff4f0dfef5,1320,11.0,41.878865584,-87.625192142,41.740205756,-87.615969523,32,44,2023-02-28,60619
3f8d0ca35e2ba4580feedf31259d623e0920dda0,ff214d6d48867d32b43c8caf27613acc83d3a03a290c37659d151ae353defa9fae8670e2efc03e4d81ada96ed6fdb0d3e8fbbca81595112a8e47ef8de2eb4a1c,720,4.9,41.96581197,-87.655878786,41.922686284,-87.649488729,3,7,2023-02-28,60614
f20e5de6c78803b4595e1a8428b652970ce9ee2d,1f25a2b2c1cf1bd6ad6733bfa6eacddf5c9475102bfcd76b39ecab3ebbb2bbbd03a359ed46994d173cc6ee81bb555cea2ab424228057ea4b4170c43cd226bff4,900,10.8,41.79259236,-87.769615453,41.79259236,-87.769615453,56,56,2023-02-28,60638
9e5e33c37ec3ccdc98dfa410ef3a9bd0c6a891ad,4cced0939feb0fece9479809f05e46793954d9156d8b181b24d2e16e60bfbbb4bb4106ab55ef69b05d33c4681f163feed1cee48c2bf2bc03a70bdca96a20f969,929,10.01,41.980264315,-87.913624596,41.954027649,-87.763399032,76,15,2023-02-28,60641
442587d512047194f11d926805ee83b3a1dd5242,b3ee94a13b61037620cbbfc6a4a106d2ad628a06f0988f1eba5586d5387776d3781d71244392ff9c1afd5b69e65dfec45b2a936c2d101209044ff6365121ed6f,300,0.0,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
ff4dc8006fc08e7cea2469579c422c02a07f0ac3,e96f82b69fe36bdce0bdae54310c2b4ff6453b5aae1440a057b5347d9efd822f296cf316429692410b78812669c7c59d6d17a96d9b8b58bcbd7816613b8bc876,738,4.67,41.878865584,-87.625192142,41.944226601,-87.655998182,32,6,2023-02-28,60657
bfb7b89b866ca39457fc10d59debdca4b94d6349,5f9b8ebe05b8a28245cdc7b2c203aa8997bd86c7d87b05ced10faba715b760bbc484f3cb5f219abad87a2077054c1aeb1fcaacf348d9c9a60a82b0cacf67d00b,1317,14.48,41.980264315,-87.913624596,41.922686284,-87.649488729,76,7,2023-02-28,60614
ce955fc7e28242919fe43e24a5352c35be60666d,38f6145c9a2b848dc1baa16fd91087e606b12bcb8757a9eb003dfab2c031fcaeb931c1ae6b486fab5f1c21037f33a187d1cb97080f4334a63f7ce0713d0f47b4,960,5.3,41.878865584,-87.625192142,41.922686284,-87.649488729,32,7,2023-02-28,60614
503b2ab6581296b027f406ddca06dc2a662d3ac3,16a529a73f019759aa8f1b563ab8511b26a91d656591885584404613ef60bbfaeebb669ddd12afa282f8eacd3e71e048846a9a71f7097eaec4fb06803f445d29,1560,1.1,41.980264315,-87.913624596,41.878865584,-87.625192142,76,32,2023-02-28,60604
63b11496c1edb3943a7c18764e7e253fd0eb891c,9b6ede7d36f53ba56a1ec8882cc17703224ac426ba9ef9d9bb9e030c65941f16af594863f89a22e969c954ff04921ce60214e40b256607e2153b1d6f41fda103,1337,14.6,41.79259236,-87.769615453,41.947791586,-87.683834942,56,5,2023-02-28,60618
c6dac82d7f532432381c4732d260b416e0acded1,8b1a88e5a09cfd55ca72d267f00f56fa50a42aa322bdfe4c7d1987472194b28fc5e15d53fe0706df3088ee2b3d7d5bb71396c1cde9a99a832a543675ed76dc95,2216,26.24,41.980264315,-87.913624596,41.794090253,-87.592310855,76,41,2023-02-28,60637
1c9ed6c31bcc53a8cecf6edbb353d92c9191d500,1a1189d1e9f4f676bbeaf49903912684b94453576a234f5d936dd20a4c68663576906b385222d8e26caaacefdad8a154d7dd0cda53857350c7ea755e7a51bcfc,1101,8.97,41.878865584,-87.625192142,42.009622881,-87.670166857,32,1,2023-02-28,60626
5ae9cdbf08ed3923412339644c6bf5567e3cd4fc,78fb99d332dd664846f7934b7292dbb205641674541ff27091934949dc87ec67bc3c4f03ce935f50b045593d790b7aa5aa24b79f2d193d76d135a34c4150bb06,480,1.4,41.899602111,-87.633308037,41.899602111,-87.633308037,8,8,2023-02-28,60610
4da35bd7a345a525651ffe035ed23863faec4890,2c1267cbb5667c1f61fe7807c2fd963de1ed9b17851fd3d3b4df9f1df8f7eedff1ebb08069a0da1e890787c12429efe98e46e3cb8d0f0bd68786b9477a5826bc,5,0.0,41.884987192,-87.620992913,41.884987192,-87.620992913,32,32,2023-02-28,60601
58f065cd1eaa7cd027df4f7aff342b18ebc62ac9,e93472aad9e00c0a523e1a861ae897303548d713ba63d3b8019a99d519a78fa799cd5a3c5366479d1796d94cbe6552b706e4e60fac373942ee2d349b5d9a44b3,1662,12.55,41.980264315,-87.913624596,41.983636307,-87.723583185,76,13,2023-02-28,60659
88da09fc3323e138dce38bc41fb4077e605314c2,279e6ef4129260b19e953938f5ca14fba369cbd6db1f06b0609470a96544c33bb6543e5edfbd300a3e098960531aee298b798c7d7fbbcd2cbdc5a6ec5c8818c4,120,0.0,41.890922026,-87.618868355,41.884987192,-87.620992913,8,32,2023-02-28,60601
902b8d8b1a30ed19808a27cc5b97e45fc4cb4f0f,c162245b72bbf9a8cba25b26316288ac1195a6df87c26e1fe7bd7822e9e7c177fb00cd6106869325b562e88291430fedf290e8cf678e9f3dd7b7a3551f3674d7,1440,17.8,41.97907082,-87.903039661,41.884987192,-87.620992913,76,32,2023-02-28,60601
6e767e1a6be63a6673c98884725daa71c6f0aa5a,2c5a6f3edf1ce6d713e455e58c37609cfdb51023cac7dcf2656b5a54493a1b12557feae555be73b179ab885fa9ef9b80466c18dc53d1df56ef19dd19ced06679,1800,15.3,41.980264315,-87.913624596,41.96581197,-87.655878786,76,3,2023-02-28,60640
2eb550f36299ec146ca60f739a6354cf16f1bcbc,f22d372580a91dd7d12e47e7097cae55385ae91857e36b7905ed26e666e43afa294c97a87c9874a35a6e413bf42eab7955736ad2aa6388e43fdadd719d343796,1528,18.29,41.97907082,-87.903039661,41.891971508,-87.612945414,76,8,2023-02-28,60611
39534bc8d002bcb446597de751d9afd2c75ca7a1,66d3807bc1b0bcf7c3b90c19f7c13356cdd60995199804afe2355e2736bf4a56d616f7f783596da3bdcb6b755c43d8b26818486f213604c04b6ebbcd9b99abc8,1462,13.42,41.874005383,-87.66351755,41.706587882,-87.623366512,28,49,2023-02-28,60628
08a7f7b903c33083101a196a9029b352d01601fd,82bc059c3b13e97341f941d60f772ae9f83687498e91f7c399644ec42449cced734834174cb0a29955229b910c3c9810dc67997226ce38a8600bf7f24d149423,1381,19.05,41.980264315,-87.913624596,41.850266366,-87.667569312,76,31,2023-02-28,60608
16ac9722a59c9c4d4e90f8f4bad99c7ee29bb5bf,9e7deaa8f54586d39eba139f48d7c2253630e3ea28f0e2dd8c4c6196582f5f2186229d86d82422e90e672ad90461d4645b5f60213fdb65f060799d01ce0599f8,1132,17.65,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
c027b08d9ac08bcae4d8a1108570da2b4db71fda,4f78222d267c08ee7267810e5f3f2241dc61bf1396d036c6189ff55bcaae7cdfa05b4acffb30de62a7062274c8eb0d56ae93a1abf01e9d19abcbb7ede28380f1,660,3.4,41.944226601,-87.655998182,41.9867118,-87.663416405,6,77,2023-02-28,60660
9d01f1c6bc8f117fea4bcc45af8ac3a1ee73ae1d,d4e172502a18df80190c19176a06c0d9344f71abdbe521e964ad99caae1c73860f3f1f7cc96e1dcac410fbe9aba385af639ef03c028b0453429bbfb67e78010b,567,2.02,41.899602111,-87.633308037,41.878865584,-87.625192142,8,32,2023-02-28,60604
c9f2c94e4f984afb0383cef5e40890564d2308ce,1faf91220a6cf3f0796171853d220b94ea854732990c5674ae519cfa76806973dc8ff011cec176172e51e2622a8edb6c619ddc30fe5a4a0c1e6f58d46d948644,1261,17.12,41.980264315,-87.913624596,41.901206994,-87.676355989,76,24,2023-02-28,60622
6fe3f460429c6ba8205d5a05f450d9e29d815745,2182f5a35823ac9d08d861dadd787f7fc399428b1b762d461df0c02d23a27005c88ee96ca30c6a21afdb8732fad57681b4107265099c17fbbb11482e0b96cd1f,1213,17.19,41.980264315,-87.913624596,41.899602111,-87.633308037,76,8,2023-02-28,60610
75cdc3a6eebd669c7763f96ae4d379d34166253c,37da7d7608ce5cabc79e71369ed7f4a34f350b462ba406969c13c88fecc665dd61cf66deacad90f9f300db97c976fb78e29ac7017c1b57ff2e47838d097e8013,1320,17.8,41.97907082,-87.903039661,41.891971508,-87.612945414,76,8,2023-02-28,60611
0882e071e5ea75baa81e61384735e20ce8e2145a,bbc1d09e7fcf6de76a6c1a47d93c8f27cd19fae51bd2eb4f1ea5b517f93577e2c0df68a3d68dda90e686c134481bb43c948f389d5557c95f7287fe4f96b75671,775,7.42,41.899602111,-87.633308037,41.9867118,-87.663416405,8,77,2023-02-28,60660
